Order_ID,Customer_ID,Customer_Name,Product_Name,Product_Category,Quantity,Unit_Price,Revenue,Profit,Order_Date,Region,State_City
ORD001507,CUST00835,Bonnie Santos,Dining Table,FURNITURE,2,1477.0,2954.0,738.82,2025-07-13,West,Mumbai
ORD000533,CUST01510,Tammy Moore,Backpack,Stationary,2,20636.36,41272.72,10712.11,2025-11-02,West,Surat
ORD007035,CUST00450,Phillip Nelson,Bicycle,sports,1,17755.57,17755.57,6112.09,01-08-2023,East,Bhubaneswar
ORD002992,CUST00706,James Tran,Smartphone,Electronics,1,10365.17,10365.17,1980.57,31/05/2023,North,Jaipur
ORD005115,CUST00318,,Bed Frame,,4,,77819.92,20301.0,10-19-2025,,Bengaluru
ORD000895,CUST00422,Maria Jones,Pen Set,STATIONERY,5,17690.46,88452.3,12064.33,2023-01-07,South,Chennai
ORD003129,CUST01600,Ronald Murray,Tea Pack,Grocery,1,13658.36,13658.36,968.24,04-23-2025,North,Delhi
ORD000703,CUST00787,Lisa Cervantes,Hoodie,Clothing,7,22142.24,154995.68,53898.47,12-Sep-2023,East,Guwahati
ORD000199,CUST00680,William Harrison,Bicycle,SPORTS,8,2983.48,23867.84,6630.39,2024-03-30,South,Kochi
ORD001143,CUST00748,Dana Bennett,Pen Set,Stationery,8,5221.31,41770.48,7146.77,02-03-2025,West,Mumbai
ORD003311,CUST01088,Philip Jackson,Table Lamp,Home Decor,4,6469.48,25877.92,7826.2,20-Dec-2024,West,Ahmedabad
ORD006433,CUST01359,Kevin Johnson,Backpack,stationery,1,12441.18,12441.18,1337.39,03-30-2024,South,Kochi
ORD001082,CUST00462,Eric Williams,Cereal,Grocery,8,4050.65,32405.2,10110.51,03-30-2025,North,Jaipur
ORD001463,CUST00920,Samantha Terry,Bed Frame,Furnitures,5,7995.9,39979.5,9270.62,11/02/2023,West,Surat
ORD000329,CUST00497,Austin Osborne,Sneakers,Clothes,2,2946.37,5892.74,1025.78,01-18-2025,West,Mumbai
ORD005280,CUST01605,Jason Hayes,Wall Art,HomeDecor,3,24051.23,72153.69,17499.96,2023-12-30,West,Surat
ORD001755,CUST00949,Robert Stark,Running Shoes,sports,1,22697.17,22697.17,1914.74,06/12/2024,North,Delhi
ORD006494,CUST00059,Brent Jordan,Dumbbell Set,sports,4,1421.36,5685.44,1352.7,2025-06-21,East,Guwahati
ORD001166,CUST00315,Richard Smith,Backpack,STATIONERY,1,9630.32,9630.32,3056.04,20-Aug-2023,North,Delhi
ORD002748,CUST01002,Stephen Wood,Running Shoes,sports,6,7948.33,47689.98,3784.68,2023-11-16,South,Kochi
ORD005827,CUST00506,Jodi Roach,Notebook,STATIONERY,7,14914.45,104401.15,14285.57,28-Jul-2025,West,Ahmedabad
ORD004396,CUST00218,Mark Brown,Dumbbell Set,Sport,1,804.38,804.38,258.05,04-09-2023,East,Kolkata
ORD003026,CUST01138,Bianca Knapp,Bluetooth Speaker,electronics,1,9399.77,9399.77,889.02,14-Aug-2024,East,Patna
ORD000487,CUST01674,April Randolph,Rug,HomeDecor,3,17790.89,53372.67,3129.13,31/08/2023,East,Guwahati
ORD005160,CUST01779,Megan Decker,Bookshelf,Furniture,8,8868.98,70951.84,4730.81,22/02/2024,East,Guwahati
ORD005728,CUST01624,Amber Hernandez,Smartphone,ELECTRONICS,5,23453.23,117266.15,34889.35,2023-01-12,South,Kochi
ORD007135,CUST00561,Nancy Evans MD,Sketchbook,STATIONERY,4,17650.32,70601.28,19603.51,2023-08-03,West,Ahmedabad
ORD007515,CUST00554,Barbara Hester,Olive Oil,GROCERIES,6,9190.25,55141.5,4769.44,02-Oct-2025,East,Patna
ORD007650,CUST01579,Denise Maxwell,Sofa,Furniture,1,15036.53,15036.53,1298.72,2024-03-23,North,Chandigarh
ORD001055,CUST01584,Lisa Joseph,Hoodie,CLOTHING,7,13422.76,93959.32,14475.39,25/02/2023,East,Patna
ORD002631,CUST00894,Cassie Brock,Yoga Mat,Sport,6,20326.59,121959.54,12527.48,25/05/2024,East,Patna
ORD005146,CUST00839,Michael Young,Coffee Beans,GROCERIES,5,16153.8,80769.0,18287.08,07-22-2024,East,Guwahati
ORD003867,CUST01682,Christine Bell,Dress,CLOTHING,4,20762.78,83051.12,18872.12,04-06-2023,East,Kolkata
ORD005266,CUST00953,Renee Wolfe,Headphones,ELECTRONICS,2,11533.89,23067.78,7810.29,24-Aug-2024,West,Surat
ORD006550,CUST01285,Mrs. Michele Boyd,Smartwatch,Electronics ,1,11057.6,11057.6,1019.72,2023-11-04,South,Kochi
ORD006363,CUST00545,Mr. Alexander Landry MD,Jeans,CLOTHING,6,18653.36,111920.16,8625.43,2025-09-27,South,Chennai
ORD001932,CUST00755,Dana Hopkins,Coffee Beans,Groceries,6,22918.49,137510.94,28702.37,04-07-2023,North,Delhi
ORD003239,CUST00544,Kathleen Robertson,Bicycle,Sport,8,14854.76,118838.08,25335.98,2024-09-14,North,Chandigarh
ORD000906,CUST01395,Joanna Cook,Photo Frame,home decor,5,12247.6,61238.0,4249.0,2024-08-26,North,Chandigarh
ORD000106,CUST00671,Chelsea Gill,Curtains,Home Decor,6,5136.68,30820.08,6753.97,14/09/2024,East,Kolkata
ORD003866,CUST01727,James Gardner,Running Shoes,Sports,4,5735.4,22941.6,1328.09,04-21-2025,South,Hyderabad
ORD003451,CUST01290,Heather Parrish,Pen Set,Stationery,3,7931.4,23794.2,7880.36,02/06/2024,East,Bhubaneswar
ORD003472,CUST00904,Matthew Sweeney,Sketchbook,stationery,6,23621.67,141730.02,20148.66,06-26-2025,North,Delhi
ORD000145,CUST01541,Ashley Brown,Bluetooth Speaker,ELECTRONICS,7,24272.03,169904.21,38554.31,05-May-2023,East,Kolkata
ORD005281,CUST00072,Whitney Peters,Olive Oil,GROCERIES,5,13618.25,68091.25,6129.19,2024-11-28,East,Kolkata
ORD000641,CUST00262,Desiree Tyler,Curtains,HomeDecor,5,14654.1,73270.5,15558.49,26/10/2023,South,Hyderabad
ORD005120,CUST00484,Steve Paul,Bed Frame,Furnitures,8,5361.97,42895.76,14447.84,2023-11-23,West,Pune
ORD004660,CUST01696,Lisa Durham,Rug,Home decor,6,13962.83,83776.98,11613.56,13/11/2023,West,Mumbai
ORD000782,CUST01399,Mariah Thompson,Jacket,Clothes,6,6070.57,36423.42,4836.45,2025-02-25,West,Pune
ORD005093,CUST01213,Daniel White,Coffee Table,Furnitures,8,21787.08,174296.64,14623.39,2025-11-22,North,Delhi
ORD003273,CUST00976,Cynthia Haas,Dress,clothing,6,19739.58,118437.48,21027.82,03-03-2024,West,Surat
ORD005148,CUST00302,Heather Fields,Dress,CLOTHING,1,9479.71,9479.71,1126.41,20-Jun-2023,South,Hyderabad
ORD000304,CUST00729,Aaron Parker,Running Shoes,Sports,3,12272.9,36818.7,5339.52,12-Dec-2024,South,Chennai
ORD004685,CUST01716,Charles Hernandez,Curtains,Home decor,5,11533.25,57666.25,7084.0,22/04/2023,East,Patna
ORD005562,CUST00976,Cynthia Haas,Smartwatch,Electronics,1,5260.2,5260.2,513.01,2025-06-01,West,Ahmedabad
ORD002794,CUST00070,William Baker,Cereal,GROCERIES,6,11789.43,70736.58,19598.32,25-Feb-2024,South,Kochi
ORD000376,CUST00909,William Miller,Desk Organizer,stationery,4,8601.88,34407.52,6710.9,12-08-2025,West,Mumbai
ORD001578,CUST01513,Anna Ross,Smartwatch,electronics,7,6670.4,46692.8,4578.01,08-06-2025,West,Mumbai
ORD000121,CUST01258,Manuel Mccullough,Football,Sport,7,22087.05,154609.35,29949.27,06-29-2023,West,Pune
ORD002381,CUST00464,Taylor Carlson,Jacket,clothing,8,22953.4,183627.2,32277.74,14/09/2025,West,Pune
ORD005257,CUST00339,Scott Thomas,Dumbbell Set,sports,5,21618.4,108092.0,8234.64,05-18-2025,South,Hyderabad
ORD003077,CUST01421,Wayne Wolfe,Coffee Table,Furnitures,2,21698.56,43397.12,7064.03,03/04/2024,East,Kolkata
ORD007133,CUST00276,Matthew Moore,Laptop,ELECTRONICS,4,12655.46,50621.84,8047.72,12-28-2024,North,Jaipur
ORD004076,CUST01562,Lori Johns,Curtains,Home decor,5,14651.71,73258.55,6982.61,08-15-2024,East,Guwahati
ORD005088,CUST01103,Nicholas Lawrence,Cereal,Groceries,7,14638.2,102467.4,31146.18,07-Oct-2023,South,Chennai
ORD004609,CUST00366,Kenneth Lewis,Jeans,Clothing,1,21002.19,21002.19,4151.87,23-May-2023,North,Delhi
ORD002405,CUST00470,Jeanette Harrison,Table Lamp,home decor,3,13968.25,41904.75,5664.37,22-Jul-2024,West,Pune
ORD005208,CUST01345,Christopher Johnson,Jeans,Clothes,8,21946.46,175571.68,15814.59,06-Nov-2025,East,Guwahati
ORD007850,CUST00479,Curtis Williams,Bookshelf,Furniture,6,11731.49,70388.94,5959.94,05-09-2023,West,Mumbai
ORD004907,CUST00410,Jesse Brown,Hoodie,Clothes,1,15426.8,15426.8,4953.03,07/07/2024,North,Delhi
ORD000225,CUST01684,David Jones,Olive Oil,groceries,3,18706.83,56120.49,16220.57,27/08/2024,West,Mumbai
ORD006511,CUST00594,Randy Smith,T-Shirt,Clothing,4,4573.19,18292.76,4920.9,2023-02-15,West,Mumbai
ORD000351,CUST01058,Brian Hunt,Bookshelf,Furnitures,7,22127.28,154890.96,43695.22,08-Aug-2024,South,Bengaluru
ORD000576,CUST01429,Theresa Woods,Smartphone,ELECTRONICS,4,11810.62,47242.48,8571.35,05/11/2025,East,Guwahati
ORD004998,CUST00528,Michelle Jacobs,Office Chair,Furnitures,6,2658.26,15949.56,3963.32,18/01/2025,West,Surat
ORD007885,CUST00518,Michael Cooper,Notebook,stationery,5,4572.72,22863.6,6729.29,15-Oct-2024,South,Hyderabad
ORD000511,CUST01328,Nicole Gutierrez,Wall Clock,Home Decor,5,2994.61,14973.05,1511.29,2024-10-29,West,Ahmedabad
ORD000762,CUST01020,Lisa Mills,Coffee Beans,groceries,1,17896.88,17896.88,4667.1,07/12/2024,South,Bengaluru
ORD007406,CUST00485,Jasmine Beltran,Dumbbell Set,Sport,3,768.7,2306.1,354.21,16/04/2025,West,Mumbai
ORD007465,CUST01129,Anna Briggs,Snack Box,Grocery,6,6121.97,36731.82,9569.46,06-14-2024,North,Delhi
ORD006304,CUST01100,Steven Howard,Yoga Mat,Sport,1,2044.06,2044.06,605.94,2023-05-24,East,Guwahati
ORD000964,CUST01188,Donna Boone,Smartwatch,electronics,1,23799.84,23799.84,8272.62,2024-06-11,East,Patna
ORD002832,CUST00831,Mr. Michael Williams,Bicycle,sports,3,9244.29,27732.87,6327.8,09/03/2023,North,Jaipur
ORD004902,CUST01551,Alejandra Price,Tennis Racket,Sports,3,3217.73,9653.19,2850.99,04-25-2025,South,Chennai
ORD001565,CUST01428,John Smith,T-Shirt,Clothing,6,4556.52,27339.12,4507.67,2025-12-19,North,Delhi
ORD007571,CUST00954,Alyssa Haynes,Tea Pack,Groceries,8,22961.32,183690.56,9637.57,2024-03-21,East,Kolkata
ORD005374,CUST01090,Lucas Schultz,Curtains,home decor,7,13793.76,96556.32,32511.25,14/08/2025,East,Bhubaneswar
ORD005101,CUST00337,Daniel Kane,T-Shirt,CLOTHING,1,17706.58,17706.58,3749.41,2024-04-02,East,Bhubaneswar
ORD006966,CUST00690,Maria Brown,Table Lamp,Home Decor,5,14405.99,72029.95,7667.51,07-14-2024,North,Lucknow
ORD005941,CUST01276,Jonathan Bates,Smartphone,ELECTRONICS,1,7353.9,7353.9,909.05,23/02/2025,East,Bhubaneswar
ORD002510,CUST01274,,Laptop,electronics,8,,84131.2,6440.76,05-May-2025,,Pune
ORD005720,CUST01419,Erika Alvarez,Jacket,Clothes,5,21421.79,107108.95,18940.46,05/02/2025,North,Delhi
ORD001969,CUST00540,David Davis,Football,Sport,2,13292.38,26584.76,5947.1,11/10/2024,East,Patna
ORD006810,CUST00984,Sean Curtis,Rug,Home Decor,2,15796.94,31593.88,3157.41,10-06-2023,East,Bhubaneswar
ORD006180,CUST01229,Jessica Garcia,Jeans,Clothing,3,13292.97,39878.91,7195.28,20-May-2025,West,Mumbai
ORD001785,CUST01653,Maria Olson,Olive Oil,Grocery,3,2115.1,6345.3,970.69,2025-01-27,West,Mumbai
ORD004326,CUST01327,Jacob Hill,Headphones,Electronics,3,20574.78,61724.34,10726.28,07-Aug-2024,South,Kochi
ORD005452,CUST01755,Jonathan York,Wall Clock,HomeDecor,2,7808.65,15617.3,2934.46,2025-05-15,West,Ahmedabad
ORD004677,CUST01724,Samantha Howard,Table Lamp,Home decor,3,13882.78,41648.34,11826.39,03-25-2025,South,Bengaluru
ORD005295,CUST00456,Marie Moody,Dining Table,FURNITURE,8,9360.45,74883.6,9555.54,10/10/2023,South,Chennai
ORD000326,CUST01380,Michael Smith,Snack Box,Groceries,4,10883.6,43534.4,12446.94,31/10/2023,West,Surat
ORD000643,CUST00487,Monica Miller,Rice Bag,groceries,4,16067.79,64271.16,7094.15,05-21-2023,West,Mumbai
ORD003996,CUST01143,Joseph Haynes,Dining Table,FURNITURE,6,22090.31,132541.86,34095.2,23-Oct-2024,North,Chandigarh
ORD005700,CUST01434,Dennis Henderson,Rug,Home Decor,2,20670.55,41341.1,2126.59,19/04/2025,South,Bengaluru
ORD004108,CUST01416,Ellen Wright,Smartwatch,Electronics ,5,8013.43,40067.15,13076.8,2024-05-27,North,Jaipur
ORD000535,CUST01621,Karen Ortiz,Tablet,electronics,5,7945.99,39729.95,2966.62,20/11/2023,West,Pune
ORD001177,CUST01698,Sonya Chavez,Bluetooth Speaker,Electronics,7,7926.17,55483.19,11049.91,17-Jan-2024,North,Lucknow
ORD001256,CUST01440,Chelsea Smith,Dining Table,FURNITURE,4,4186.23,16744.92,4028.64,30-Aug-2024,West,Mumbai
ORD003187,CUST01368,Nicolas Salas,Camera,Electronics,2,979.62,1959.24,104.06,29-Nov-2025,West,Surat
ORD002617,CUST01419,Erika Alvarez,Tablet,electronics,5,24369.33,121846.65,31912.14,01-05-2024,North,Chandigarh
ORD003453,CUST01335,Melissa Mann,Bicycle,Sport,7,22762.38,159336.66,22421.09,19-Oct-2025,South,Kochi
ORD003208,CUST01707,Jessica Cobb,Curtains,Home Decor,7,19904.59,139332.13,27551.05,2025-09-16,East,Guwahati
ORD001887,CUST01590,Dr. Katherine Nguyen,Tennis Racket,SPORTS,7,18761.02,131327.14,37102.71,01-Sep-2023,South,Kochi
ORD005082,CUST01230,Michele Cherry,Office Chair,Furniture,5,4198.3,20991.5,5306.07,2024-08-25,West,Ahmedabad
ORD006636,CUST00202,Ricky Davis II,Notebook,Stationery,3,4664.28,13992.84,1906.42,04/04/2024,North,Lucknow
ORD003367,CUST00126,Erin Edwards,Office Chair,Furnitures,8,6363.99,50911.92,13471.68,25/01/2025,North,Lucknow
ORD006520,CUST00931,Jill Anderson,Dress,Clothing,3,20255.49,60766.47,7301.61,10-Sep-2025,East,Patna
ORD002895,CUST00020,Carla Gray,Bluetooth Speaker,electronics,3,7974.34,23923.02,2027.55,01-05-2023,East,Patna
ORD000593,CUST00438,Christopher Guerra,Rug,HomeDecor,6,18962.6,113775.6,11150.94,02-27-2023,West,Mumbai
ORD004796,CUST00902,David Reed,Smartwatch,Electronics,2,18588.09,37176.18,11897.67,07-Mar-2024,East,Guwahati
ORD004980,CUST01791,Christopher Jones,Jeans,CLOTHING,7,18574.46,130021.22,11414.37,19/05/2024,North,Lucknow
ORD001568,CUST01623,Lisa Grant,Curtains,HomeDecor,5,21585.43,107927.15,9871.63,11-22-2024,East,Guwahati
ORD002888,CUST00621,Casey Hernandez,Smartphone,electronics,5,17397.88,86989.4,8242.47,15/03/2025,North,Chandigarh
ORD004156,CUST00286,Elaine Brooks,Dining Table,furniture,1,14009.24,14009.24,4001.12,12-08-2025,East,Bhubaneswar
ORD000369,CUST00631,Rhonda Chavez,Rug,HomeDecor,1,2978.84,2978.84,446.78,2025-03-22,South,Hyderabad
ORD004841,CUST01596,Amanda Forbes,Wall Art,home decor,8,9127.03,73016.24,11493.43,30-Apr-2024,South,Hyderabad
ORD004755,CUST00293,Jeremy Reed,Tennis Racket,Sport,7,22424.19,156969.33,31742.35,2024-06-27,East,Guwahati
ORD004093,CUST01268,Deborah Mercado,Table Lamp,Home Decor,1,8631.04,8631.04,2478.33,12/03/2025,West,Mumbai
ORD003242,CUST00949,Robert Stark,Pen Set,STATIONERY,6,12672.78,76036.68,14104.62,08-01-2024,North,Jaipur
ORD003397,CUST01319,Melissa Davis,Smartwatch,Electronics ,5,18108.67,90543.35,5699.53,12-18-2024,South,Kochi
ORD001595,CUST01596,Amanda Forbes,Running Shoes,sports,6,16650.61,99903.66,7766.76,12-Feb-2024,South,Chennai
ORD002013,CUST01402,Mark Thomas,Sofa,Furniture,2,18116.86,36233.72,4467.46,2025-07-01,West,Pune
ORD006427,CUST00527,Todd Moore,Bed Frame,FURNITURE,5,255.01,1275.05,195.35,11-Jun-2025,South,Chennai
ORD000058,CUST01095,Michael Cooper,Wall Clock,HomeDecor,2,2867.83,5735.66,713.91,28/12/2024,West,Surat
ORD000267,CUST01136,James Howard,Rice Bag,Grocery,4,22373.76,89495.04,11699.04,25-Jan-2024,East,Bhubaneswar
ORD006112,CUST00897,Aimee Gonzalez,Hoodie,Clothing,1,8928.64,8928.64,2282.8,04/08/2025,West,Pune
ORD007452,CUST01231,Maria Case,Notebook,stationery,5,12221.56,61107.8,16759.19,28-Mar-2023,East,Kolkata
ORD002727,CUST00326,Patrick Moore,Sofa,FURNITURE,4,23568.47,94273.88,15200.17,09-05-2025,West,Surat
ORD006474,CUST01210,Anthony Randolph,Running Shoes,Sport,1,9891.78,9891.78,924.79,14/05/2025,South,Chennai
ORD004308,CUST01680,Bruce Hernandez,Table Lamp,home decor,5,10499.46,52497.3,15159.9,11-Feb-2025,South,Hyderabad
ORD004170,CUST00691,Ryan Landry,Smartwatch,electronics,8,5258.21,42065.68,3543.05,01-25-2024,South,Chennai
ORD004727,CUST00336,Andrea Hubbard,Bookshelf,furniture,1,6413.63,6413.63,355.59,28/03/2025,West,Pune
ORD001372,CUST00892,Nathan Nelson,Snack Box,groceries,5,9999.57,49997.85,4634.53,10-Apr-2024,East,Bhubaneswar
ORD002606,CUST00963,Shannon Yu,Dress,Clothing,1,7865.24,7865.24,1813.85,26/04/2023,East,Patna
ORD007524,CUST00122,Kenneth Scott,Sketchbook,Stationery,4,19696.28,78785.12,8221.97,03-Sep-2023,North,Jaipur
ORD005064,CUST00747,Michael Henry,Desk Organizer,Stationary,4,18918.88,75675.52,21056.95,12-26-2023,East,Bhubaneswar
ORD002518,CUST00823,Jose Ramirez,Table Lamp,home decor,7,10891.55,76240.85,13963.97,2025-11-20,West,Pune
ORD002697,CUST01621,Karen Ortiz,T-Shirt,CLOTHING,6,21202.88,127217.28,40190.82,23-Jun-2024,West,Pune
ORD001652,CUST00738,Arthur Hamilton MD,Backpack,Stationary,3,6665.24,19995.72,4696.67,05-28-2025,East,Patna
ORD006047,CUST00973,Amanda Guzman,Jeans,Clothing,5,12062.29,60311.45,18208.58,08-Dec-2025,South,Bengaluru
ORD006783,CUST01016,Lori Flowers MD,Dumbbell Set,Sport,1,163.59,163.59,49.09,10-03-2024,East,Patna
ORD002398,CUST00120,Jeffrey Chandler,T-Shirt,Clothes,7,11367.73,79574.11,26396.64,03/04/2025,East,Kolkata
ORD003474,CUST01552,Samuel Keller,Pen Set,Stationery,2,7749.46,15498.92,4686.54,26/02/2024,South,Kochi
ORD001298,CUST00291,David Smith,Olive Oil,Groceries,1,22025.22,22025.22,7259.8,2023-12-24,North,Lucknow
ORD000941,CUST00693,Crystal Mann,Jeans,Clothes,1,3611.32,3611.32,773.28,2024-11-06,East,Guwahati
ORD003358,CUST01735,Christopher Hicks,Dress,CLOTHING,7,10544.74,73813.18,25746.03,2025-11-29,West,Surat
ORD004541,CUST00601,Casey Gillespie,Coffee Table,Furnitures,8,8304.3,66434.4,9946.55,01-11-2025,North,Chandigarh
ORD007535,CUST00702,James Watson,Backpack,Stationery,5,5594.92,27974.6,3226.51,10-31-2023,South,Hyderabad
ORD002720,CUST00563,Robert Richardson,Pen Set,stationery,5,13905.69,69528.45,4978.02,14/11/2024,West,Mumbai
ORD003713,CUST00139,David Alvarez,Photo Frame,home decor,6,18535.71,111214.26,29205.57,13-Jul-2024,South,Hyderabad
ORD004893,CUST01540,James Todd,Office Chair,FURNITURE,7,14236.76,99657.32,25545.48,11-29-2025,North,Delhi
ORD004855,CUST00528,Michelle Jacobs,Tea Pack,GROCERIES,8,1204.02,9632.16,2466.64,29-Jul-2023,West,Surat
ORD000954,CUST01205,Michael Lopez,T-Shirt,Clothing,5,21386.17,106930.85,17662.93,08-Feb-2023,West,Surat
ORD004051,CUST00079,Steve Sanchez,Bookshelf,Furniture,5,21798.77,108993.85,27288.23,06-17-2024,West,Pune
ORD007575,CUST00565,Molly Watts,Tennis Racket,SPORTS,4,22098.45,88393.8,27322.41,13-Jul-2025,East,Kolkata
ORD007639,CUST00763,Jennifer Goodwin,Hoodie,CLOTHING,4,24958.04,99832.16,9682.15,2023-05-28,West,Mumbai
ORD003337,CUST00874,Amy Miller,Coffee Table,FURNITURE,7,16525.93,115681.51,22739.94,11-12-2023,West,Pune
ORD003868,CUST01664,Jason Crawford,T-Shirt,Clothes,8,16570.65,132565.2,19934.36,02-26-2023,North,Delhi
ORD006072,CUST00149,Kathy Rivas,Dumbbell Set,SPORTS,5,12356.49,61782.45,15136.08,18-Jan-2024,North,Jaipur
ORD002739,CUST00196,Allen Rosales,Photo Frame,HomeDecor,8,5467.82,43742.56,10916.28,07/11/2023,West,Surat
ORD005029,CUST00928,Jacqueline Mccoy,Rug,Home decor,6,2061.42,12368.52,3010.86,27-Feb-2023,South,Kochi
ORD001471,CUST01605,Jason Hayes,Camera,Electronics ,1,18022.75,18022.75,6245.26,02-Oct-2024,West,Ahmedabad
ORD003030,CUST00116,Diana May,Tablet,ELECTRONICS,2,8828.16,17656.32,4690.22,06-21-2025,North,Lucknow
ORD005425,CUST01418,Alyssa Alvarado,Dumbbell Set,sports,5,8613.21,43066.05,9901.34,2025-03-25,West,Ahmedabad
ORD000874,CUST01398,Tracey Gonzalez,Jacket,clothing,4,1384.04,5536.16,1097.16,04-06-2023,West,Surat
ORD001058,CUST01340,Miss Kelly Dawson,Olive Oil,Grocery,5,9762.37,48811.85,14466.98,03-13-2023,West,Pune
ORD003401,CUST00054,Mark Perez,Desk Organizer,Stationery,2,14093.66,28187.32,5743.44,2023-02-10,East,Bhubaneswar
ORD006156,CUST01017,Suzanne Jones,Photo Frame,home decor,1,10342.56,10342.56,2080.45,01-20-2024,South,Chennai
ORD004431,CUST00627,Amy Kelley,Snack Box,Grocery,8,19905.56,159244.48,13017.12,28/04/2023,East,Bhubaneswar
ORD007930,CUST00338,Charles Lester,Curtains,Home Decor,3,11063.23,33189.69,5727.69,14-Jan-2023,East,Bhubaneswar
ORD001374,CUST00503,Mr. Justin Green III,Yoga Mat,SPORTS,6,1470.02,8820.12,1671.65,02-Mar-2025,West,Pune
ORD001943,CUST01289,Jamie Solomon,Jacket,Clothing,1,17283.92,17283.92,1445.79,12-26-2025,East,Guwahati
ORD005607,CUST01128,Jeffrey Howell,Notebook,Stationery,8,7933.32,63466.56,11375.22,03-25-2024,North,Chandigarh
ORD005058,CUST01220,Lisa Haley,Desk Organizer,STATIONERY,6,22132.86,132797.16,11198.4,02/06/2025,North,Lucknow
ORD006970,CUST00028,Stephanie Ross,Tennis Racket,Sports,7,14208.88,99462.16,8653.21,09/02/2024,East,Kolkata
ORD003071,CUST00601,Casey Gillespie,Tablet,Electronic,2,9088.18,18176.36,4092.12,07-Aug-2024,North,Delhi
ORD007687,CUST00526,Joseph Shaw,Curtains,Home Decor,8,6013.21,48105.68,3991.55,12-11-2025,South,Bengaluru
ORD002326,CUST00340,David Thompson,Wall Art,Home Decor,7,14178.92,99252.44,7100.68,2024-08-10,South,Bengaluru
ORD000962,CUST01250,Stephanie Cooper,Tablet,electronics,5,19184.52,95922.6,12742.67,10/10/2025,North,Lucknow
ORD004507,CUST01590,Dr. Katherine Nguyen,Dress,Clothing,2,10135.75,20271.5,3993.99,06/06/2024,South,Chennai
ORD004777,CUST00041,Paula Moreno,Yoga Mat,Sport,3,8042.38,24127.14,8048.26,25-Apr-2024,East,Guwahati
ORD005419,CUST01249,Theresa Torres,Table Lamp,HomeDecor,5,5214.68,26073.4,8356.16,2024-01-21,East,Guwahati
ORD000555,CUST01287,Carrie Valdez,Wall Art,Home Decor,6,24248.8,145492.8,35915.16,07-16-2025,North,Lucknow
ORD006096,CUST00973,Amanda Guzman,Rice Bag,groceries,6,18929.69,113578.14,13536.26,18/08/2023,South,Chennai
ORD001864,CUST00316,Jordan Chambers,Dumbbell Set,SPORTS,2,4619.99,9239.98,1339.77,03-24-2023,East,Guwahati
ORD006765,CUST00285,Stephanie Williams,Table Lamp,Home decor,5,1567.21,7836.05,1914.83,05-19-2023,West,Pune
ORD005184,CUST00065,,Cereal,,7,,31427.69,5138.51,17-Nov-2023,,Surat
ORD000147,CUST00247,Krista Gibson,Dining Table,furniture,4,3285.72,13142.88,2326.45,10/06/2025,East,Guwahati
ORD005189,CUST00873,,Hoodie,,3,,37696.62,5335.42,16-Aug-2024,,Lucknow
ORD000655,CUST01466,Dr. Nicole Trujillo,Rice Bag,GROCERIES,1,5298.91,5298.91,1687.52,14/07/2025,South,Kochi
ORD006312,CUST01777,Leah Lee,Yoga Mat,SPORTS,7,3643.64,25505.48,8750.44,2024-03-20,East,Guwahati
ORD002456,CUST01538,Wanda Ramos,Tea Pack,GROCERIES,3,14992.33,44976.99,5371.36,2024-10-16,South,Kochi
ORD006492,CUST01148,Sarah Booth,Jacket,clothing,3,21061.51,63184.53,9251.51,25-Oct-2025,West,Ahmedabad
ORD006479,CUST00944,Kathryn Price,Smartwatch,ELECTRONICS,2,23799.58,47599.16,4117.05,2024-06-23,East,Guwahati
ORD002463,CUST01739,Joshua Richardson,Office Chair,Furniture,2,24712.72,49425.44,15568.24,2023-11-07,West,Surat
ORD005048,CUST00973,Amanda Guzman,Wall Clock,HomeDecor,6,398.99,2393.94,151.58,18/02/2023,South,Hyderabad
ORD002015,CUST00038,Cassandra Gaines,Football,Sports,2,9171.02,18342.04,2699.63,05-04-2024,North,Chandigarh
ORD005810,CUST01228,Michael Ayala,Jacket,CLOTHING,6,2186.34,13118.04,1578.51,01/10/2025,West,Mumbai
ORD006826,CUST00070,William Baker,Office Chair,furniture,1,11898.33,11898.33,3882.48,15/12/2024,South,Hyderabad
ORD005805,CUST00894,Cassie Brock,Notebook,Stationary,3,14357.03,43071.09,4080.45,2024-04-27,East,Bhubaneswar
